Sample,Date,Time,Date Time,C_ppm,Flush,Notes,Day
P2A,1/14/22,4:00 PM,1/14/22 16:00,10110,14,,
P2B,1/14/22,4:00 PM,1/14/22 16:00,10874,14,,
P2C,1/14/22,4:00 PM,1/14/22 16:00,10147,14,,
P2D,1/14/22,4:00 PM,1/14/22 16:00,10944,14,,
P3A,1/14/22,4:00 PM,1/14/22 16:00,2498,14,,
P3B,1/14/22,4:00 PM,1/14/22 16:00,2627,14,,
P3C,1/14/22,4:00 PM,1/14/22 16:00,2447,14,,
P4A,1/14/22,4:00 PM,1/14/22 16:00,9291,14,,
P4B,1/14/22,4:00 PM,1/14/22 16:00,7500,14,,
P4C,1/14/22,4:00 PM,1/14/22 16:00,8333,14,,
P4D,1/14/22,4:00 PM,1/14/22 16:00,10017,14,,
P5A,1/14/22,4:00 PM,1/14/22 16:00,2163,14,,
P5B,1/14/22,4:00 PM,1/14/22 16:00,2224,14,,
P5C,1/14/22,4:00 PM,1/14/22 16:00,2289,14,,
P5D,1/14/22,4:00 PM,1/14/22 16:00,2363,14,,
V1A,1/14/22,4:30 PM,1/14/22 16:30,2167,14,,
V1B,1/14/22,4:30 PM,1/14/22 16:30,2174,14,,
V1C,1/14/22,4:30 PM,1/14/22 16:30,2292,14,,
V1D,1/14/22,4:30 PM,1/14/22 16:30,2450,14,,
V2A,1/14/22,4:30 PM,1/14/22 16:30,8028,14,,
V2B,1/14/22,4:30 PM,1/14/22 16:30,9024,14,,
V2C,1/14/22,4:30 PM,1/14/22 16:30,8505,14,,
V2D,1/14/22,4:30 PM,1/14/22 16:30,8173,14,,
V3A,1/14/22,4:30 PM,1/14/22 16:30,4341,14,,
V3B,1/14/22,4:30 PM,1/14/22 16:30,4510,14,,
V3C,1/14/22,4:30 PM,1/14/22 16:30,5029,14,,
V4A,1/14/22,4:30 PM,1/14/22 16:30,6504,14,,
V4B,1/14/22,4:30 PM,1/14/22 16:30,6943,14,,
V4C,1/14/22,4:30 PM,1/14/22 16:30,6606,14,,
V4D,1/14/22,4:30 PM,1/14/22 16:30,6606,14,,
V5A,1/14/22,4:30 PM,1/14/22 16:30,2665,14,,
V5B,1/14/22,4:30 PM,1/14/22 16:30,2752,14,,
V5C,1/14/22,4:30 PM,1/14/22 16:30,2787,14,,
V5D,1/14/22,4:30 PM,1/14/22 16:30,2930,14,,
CO2 FREE,1/14/22,4:30 PM,1/14/22 16:30,76,14,,
2008,1/14/22,4:30 PM,1/14/22 16:30,1987,14,,
2%,1/14/22,4:30 PM,1/14/22 16:30,16714,14,,
CO2 FREE,1/20/22,4:30 PM,1/20/22 16:30,94,15,,80
2008,1/20/22,4:30 PM,1/20/22 16:30,2011,15,,
2%,1/20/22,4:30 PM,1/20/22 16:30,16317,15,,
P1A,1/20/22,4:30 PM,1/20/22 16:30,501,15,,
P1B,1/20/22,4:30 PM,1/20/22 16:30,536,15,,
P1C,1/20/22,4:30 PM,1/20/22 16:30,551,15,,
P1D,1/20/22,4:30 PM,1/20/22 16:30,641,15,,
P2A,1/20/22,4:30 PM,1/20/22 16:30,671,15,,
P2B,1/20/22,4:30 PM,1/20/22 16:30,731,15,,
P2C,1/20/22,4:30 PM,1/20/22 16:30,871,15,,
P2D,1/20/22,4:30 PM,1/20/22 16:30,554,15,,
P3A,1/20/22,4:30 PM,1/20/22 16:30,559,15,,
P3B,1/20/22,4:30 PM,1/20/22 16:30,547,15,,
P3C,1/20/22,4:30 PM,1/20/22 16:30,562,15,,
P4A,1/20/22,4:30 PM,1/20/22 16:30,609,15,,
P4B,1/20/22,4:30 PM,1/20/22 16:30,632,15,,
P4C,1/20/22,4:30 PM,1/20/22 16:30,908,15,,
P4D,1/20/22,4:30 PM,1/20/22 16:30,1018,15,,
P5A,1/20/22,4:30 PM,1/20/22 16:30,498,15,,
P5B,1/20/22,4:30 PM,1/20/22 16:30,528,15,,
P5C,1/20/22,4:30 PM,1/20/22 16:30,538,15,,
P5D,1/20/22,4:30 PM,1/20/22 16:30,652,15,,
V1A,1/20/22,5:30 PM,1/20/22 17:30,558,15,,
V1B,1/20/22,5:30 PM,1/20/22 17:30,501,15,,
V1C,1/20/22,5:30 PM,1/20/22 17:30,558,15,,
V1D,1/20/22,5:30 PM,1/20/22 17:30,565,15,,
V2A,1/20/22,5:30 PM,1/20/22 17:30,607,15,,
V2B,1/20/22,5:30 PM,1/20/22 17:30,684,15,,
V2C,1/20/22,5:30 PM,1/20/22 17:30,748,15,,
V2D,1/20/22,5:30 PM,1/20/22 17:30,825,15,,
V3A,1/20/22,5:30 PM,1/20/22 17:30,1075,15,,
V3B,1/20/22,5:30 PM,1/20/22 17:30,954,15,,
V3C,1/20/22,5:30 PM,1/20/22 17:30,924,15,,
V4A,1/20/22,5:30 PM,1/20/22 17:30,670,15,,
V4B,1/20/22,5:30 PM,1/20/22 17:30,608,15,,
V4C,1/20/22,5:30 PM,1/20/22 17:30,603,15,,
V4D,1/20/22,5:30 PM,1/20/22 17:30,621,15,,
V5A,1/20/22,5:30 PM,1/20/22 17:30,653,15,,
V5B,1/20/22,5:30 PM,1/20/22 17:30,598,15,,
V5C,1/20/22,5:30 PM,1/20/22 17:30,617,15,,
V5D,1/20/22,5:30 PM,1/20/22 17:30,553,15,,
CO2 FREE,1/20/22,5:30 PM,1/20/22 17:30,45,15,,
2008,1/20/22,5:30 PM,1/20/22 17:30,1880,15,,
2%,1/20/22,5:30 PM,1/20/22 17:30,16512,15,,
CO2 FREE,1/21/22,6:00 PM,1/21/22 18:00,78,15,,81
2008,1/21/22,6:00 PM,1/21/22 18:00,1942,15,,
2%,1/21/22,6:00 PM,1/21/22 18:00,16470,15,,
P1A,1/21/22,6:00 PM,1/21/22 18:00,1880,15,,
P1B,1/21/22,6:00 PM,1/21/22 18:00,1851,15,,
P1C,1/21/22,6:00 PM,1/21/22 18:00,1822,15,,
P1D,1/21/22,6:00 PM,1/21/22 18:00,1914,15,,
P2A,1/21/22,6:00 PM,1/21/22 18:00,10963,15,,
P2B,1/21/22,6:00 PM,1/21/22 18:00,9764,15,,
P2C,1/21/22,6:00 PM,1/21/22 18:00,9523,15,,
P2D,1/21/22,6:00 PM,1/21/22 18:00,9961,15,,
P3A,1/21/22,6:00 PM,1/21/22 18:00,2439,15,,
P3B,1/21/22,6:00 PM,1/21/22 18:00,2563,15,,
P3C,1/21/22,6:00 PM,1/21/22 18:00,2467,15,,
P4A,1/21/22,6:00 PM,1/21/22 18:00,7304,15,,
P4B,1/21/22,6:00 PM,1/21/22 18:00,7525,15,,
P4C,1/21/22,6:00 PM,1/21/22 18:00,7770,15,,
P4D,1/21/22,6:00 PM,1/21/22 18:00,7760,15,,
P5A,1/21/22,6:00 PM,1/21/22 18:00,2064,15,,
P5B,1/21/22,6:00 PM,1/21/22 18:00,2115,15,,
P5C,1/21/22,6:00 PM,1/21/22 18:00,2065,15,,
P5D,1/21/22,6:00 PM,1/21/22 18:00,2301,15,,
V1A,1/21/22,6:30 PM,1/21/22 18:30,1762,15,,
V1B,1/21/22,6:30 PM,1/21/22 18:30,1677,15,,
V1C,1/21/22,6:30 PM,1/21/22 18:30,1790,15,,
V1D,1/21/22,6:30 PM,1/21/22 18:30,1880,15,,
V2A,1/21/22,6:30 PM,1/21/22 18:30,7710,15,,
V2B,1/21/22,6:30 PM,1/21/22 18:30,8502,15,,
V2C,1/21/22,6:30 PM,1/21/22 18:30,7620,15,,
V2D,1/21/22,6:30 PM,1/21/22 18:30,7657,15,,
V3A,1/21/22,6:30 PM,1/21/22 18:30,4317,15,,
V3B,1/21/22,6:30 PM,1/21/22 18:30,4365,15,,
V3C,1/21/22,6:30 PM,1/21/22 18:30,4455,15,,
V4A,1/21/22,6:30 PM,1/21/22 18:30,6113,15,,
V4B,1/21/22,6:30 PM,1/21/22 18:30,6538,15,,
V4C,1/21/22,6:30 PM,1/21/22 18:30,6219,15,,
V4D,1/21/22,6:30 PM,1/21/22 18:30,6050,15,,
V5A,1/21/22,6:30 PM,1/21/22 18:30,2497,15,,
V5B,1/21/22,6:30 PM,1/21/22 18:30,2502,15,,
V5C,1/21/22,6:30 PM,1/21/22 18:30,2504,15,,
V5D,1/21/22,6:30 PM,1/21/22 18:30,2461,15,,
CO2 FREE,1/21/22,6:30 PM,1/21/22 18:30,202,15,,
2008,1/21/22,6:30 PM,1/21/22 18:30,1945,15,,
2%,1/21/22,6:30 PM,1/21/22 18:30,16560,15,,
CO2 FREE,1/30/22,6:00 PM,1/30/22 18:00,46,16,,90
2008,1/30/22,6:00 PM,1/30/22 18:00,1840,16,,
2%,1/30/22,6:00 PM,1/30/22 18:00,16455,16,,
P1A,1/30/22,6:00 PM,1/30/22 18:00,706,16,,
P1B,1/30/22,6:00 PM,1/30/22 18:00,613,16,,
P1C,1/30/22,6:00 PM,1/30/22 18:00,622,16,,
P1D,1/30/22,6:00 PM,1/30/22 18:00,579,16,,
P2A,1/30/22,6:00 PM,1/30/22 18:00,671,16,,
P2B,1/30/22,6:00 PM,1/30/22 18:00,604,16,,
P2C,1/30/22,6:00 PM,1/30/22 18:00,602,16,,
P2D,1/30/22,6:00 PM,1/30/22 18:00,629,16,,
P3A,1/30/22,6:00 PM,1/30/22 18:00,926,16,,
P3B,1/30/22,6:00 PM,1/30/22 18:00,790,16,,
P3C,1/30/22,6:00 PM,1/30/22 18:00,653,16,,
P4A,1/30/22,6:00 PM,1/30/22 18:00,1033,16,,
P4B,1/30/22,6:00 PM,1/30/22 18:00,1407,16,,
P4C,1/30/22,6:00 PM,1/30/22 18:00,1301,16,,
P4D,1/30/22,6:00 PM,1/30/22 18:00,1053,16,,
P5A,1/30/22,6:00 PM,1/30/22 18:00,821,16,,
P5B,1/30/22,6:00 PM,1/30/22 18:00,691,16,,
P5C,1/30/22,6:00 PM,1/30/22 18:00,651,16,,
P5D,1/30/22,6:00 PM,1/30/22 18:00,619,16,,
V1A,1/30/22,7:00 PM,1/30/22 19:00,1000,16,,
V1B,1/30/22,7:00 PM,1/30/22 19:00,974,16,,
V1C,1/30/22,7:00 PM,1/30/22 19:00,960,16,,
V1D,1/30/22,7:00 PM,1/30/22 19:00,978,16,,
V2A,1/30/22,7:00 PM,1/30/22 19:00,2209,16,,
V2B,1/30/22,7:00 PM,1/30/22 19:00,2806,16,,
V2C,1/30/22,7:00 PM,1/30/22 19:00,3015,16,,
V2D,1/30/22,7:00 PM,1/30/22 19:00,3564,16,,
V3A,1/30/22,7:00 PM,1/30/22 19:00,1374,16,,
V3B,1/30/22,7:00 PM,1/30/22 19:00,1485,16,,
V3C,1/30/22,7:00 PM,1/30/22 19:00,1870,16,,
V4A,1/30/22,7:00 PM,1/30/22 19:00,2174,16,,
V4B,1/30/22,7:00 PM,1/30/22 19:00,2633,16,,
V4C,1/30/22,7:00 PM,1/30/22 19:00,3450,16,,
V4D,1/30/22,7:00 PM,1/30/22 19:00,3795,16,,
V5A,1/30/22,7:00 PM,1/30/22 19:00,1044,16,,
V5B,1/30/22,7:00 PM,1/30/22 19:00,911,16,,
V5C,1/30/22,7:00 PM,1/30/22 19:00,830,16,,
V5D,1/30/22,7:00 PM,1/30/22 19:00,788,16,,
CO2 FREE,1/30/22,7:00 PM,1/30/22 19:00,88,16,,
2008,1/30/22,7:00 PM,1/30/22 19:00,1933,16,,
2%,1/30/22,7:00 PM,1/30/22 19:00,16463,16,,
CO2 FREE,1/31/22,10:10 AM,1/31/22 10:10,92,16,,91
2008,1/31/22,10:10 AM,1/31/22 10:10,1944,16,,
2%,1/31/22,10:10 AM,1/31/22 10:10,16134,16,,
P1A,1/31/22,10:10 AM,1/31/22 10:10,1414,16,,
P1B,1/31/22,10:10 AM,1/31/22 10:10,1396,16,,
P1C,1/31/22,10:10 AM,1/31/22 10:10,1380,16,,
P1D,1/31/22,10:10 AM,1/31/22 10:10,1346,16,,
P2A,1/31/22,10:10 AM,1/31/22 10:10,8911,16,,
P2B,1/31/22,10:10 AM,1/31/22 10:10,5990,16,,
P2C,1/31/22,10:10 AM,1/31/22 10:10,5765,16,,
P2D,1/31/22,10:10 AM,1/31/22 10:10,0.646,16,,
P3A,1/31/22,10:10 AM,1/31/22 10:10,2106,16,,
P3B,1/31/22,10:10 AM,1/31/22 10:10,2086,16,,
P3C,1/31/22,10:10 AM,1/31/22 10:10,1880,16,,
P4A,1/31/22,10:10 AM,1/31/22 10:10,4643,16,,
P4B,1/31/22,10:10 AM,1/31/22 10:10,5722,16,,
P4C,1/31/22,10:10 AM,1/31/22 10:10,5561,16,,
P4D,1/31/22,10:10 AM,1/31/22 10:10,4714,16,,
P5A,1/31/22,10:10 AM,1/31/22 10:10,1758,16,,
P5B,1/31/22,10:10 AM,1/31/22 10:10,1646,16,,
P5C,1/31/22,10:10 AM,1/31/22 10:10,1555,16,,
P5D,1/31/22,10:10 AM,1/31/22 10:10,1586,16,,
V1A,1/31/22,11:20 AM,1/31/22 11:20,2066,16,,
V1B,1/31/22,11:20 AM,1/31/22 11:20,1981,16,,
V1C,1/31/22,11:20 AM,1/31/22 11:20,1953,16,,
V1D,1/31/22,11:20 AM,1/31/22 11:20,1938,16,,
V2A,1/31/22,11:20 AM,1/31/22 11:20,7540,16,,
V2B,1/31/22,11:20 AM,1/31/22 11:20,8400,16,,
V2C,1/31/22,11:20 AM,1/31/22 11:20,7760,16,,
V2D,1/31/22,11:20 AM,1/31/22 11:20,8323,16,,
V3A,1/31/22,11:20 AM,1/31/22 11:20,3620,16,,
V3B,1/31/22,11:20 AM,1/31/22 11:20,3637,16,,
V3C,1/31/22,11:20 AM,1/31/22 11:20,4192,16,,
V4A,1/31/22,11:20 AM,1/31/22 11:20,6165,16,,
V4B,1/31/22,11:20 AM,1/31/22 11:20,7036,16,,
V4C,1/31/22,11:20 AM,1/31/22 11:20,7586,16,,
V4D,1/31/22,11:20 AM,1/31/22 11:20,7422,16,,
V5A,1/31/22,11:20 AM,1/31/22 11:20,2247,16,,
V5B,1/31/22,11:20 AM,1/31/22 11:20,2179,16,,
V5C,1/31/22,11:20 AM,1/31/22 11:20,2007,16,,
V5D,1/31/22,11:20 AM,1/31/22 11:20,2029,16,,
CO2 FREE,1/31/22,11:20 AM,1/31/22 11:20,134,16,,
2008,1/31/22,11:20 AM,1/31/22 11:20,1925,16,,
2%,1/31/22,11:20 AM,1/31/22 11:20,16155,16,,
CO2 FREE,2/4/22,5:45 PM,2/4/22 17:45,73,17,,95
2008,2/4/22,5:45 PM,2/4/22 17:45,2030,17,,
2%,2/4/22,5:45 PM,2/4/22 17:45,16669,17,,
P1A,2/4/22,5:45 PM,2/4/22 17:45,687,17,,
P1B,2/4/22,5:45 PM,2/4/22 17:45,771,17,,
P1C,2/4/22,5:45 PM,2/4/22 17:45,670,17,,
P1D,2/4/22,5:45 PM,2/4/22 17:45,785,17,,
P2A,2/4/22,5:45 PM,2/4/22 17:45,601,17,,
P2B,2/4/22,5:45 PM,2/4/22 17:45,630,17,,
P2C,2/4/22,5:45 PM,2/4/22 17:45,607,17,,
P2D,2/4/22,5:45 PM,2/4/22 17:45,605,17,,
P3A,2/4/22,5:45 PM,2/4/22 17:45,1021,17,,
P3B,2/4/22,5:45 PM,2/4/22 17:45,784,17,,
P3C,2/4/22,5:45 PM,2/4/22 17:45,1037,17,,
P4A,2/4/22,5:45 PM,2/4/22 17:45,1314,17,,
P4B,2/4/22,5:45 PM,2/4/22 17:45,1502,17,,
P4C,2/4/22,5:45 PM,2/4/22 17:45,1620,17,,
P4D,2/4/22,5:45 PM,2/4/22 17:45,1504,17,,
P5A,2/4/22,5:45 PM,2/4/22 17:45,844,17,,
P5B,2/4/22,5:45 PM,2/4/22 17:45,822,17,,
P5C,2/4/22,5:45 PM,2/4/22 17:45,885,17,,
P5D,2/4/22,5:45 PM,2/4/22 17:45,781,17,,
V1A,2/4/22,6:20 PM,2/4/22 18:20,582,17,,
V1B,2/4/22,6:20 PM,2/4/22 18:20,576,17,,
V1C,2/4/22,6:20 PM,2/4/22 18:20,604,17,,
V1D,2/4/22,6:20 PM,2/4/22 18:20,607,17,,
V2A,2/4/22,6:20 PM,2/4/22 18:20,631,17,,
V2B,2/4/22,6:20 PM,2/4/22 18:20,1143,17,,
V2C,2/4/22,6:20 PM,2/4/22 18:20,1300,17,,
V2D,2/4/22,6:20 PM,2/4/22 18:20,1522,17,,
V3A,2/4/22,6:20 PM,2/4/22 18:20,1089,17,,
V3B,2/4/22,6:20 PM,2/4/22 18:20,950,17,,
V3C,2/4/22,6:20 PM,2/4/22 18:20,785,17,,
V4A,2/4/22,6:20 PM,2/4/22 18:20,1534,17,,
V4B,2/4/22,6:20 PM,2/4/22 18:20,1407,17,,
V4C,2/4/22,6:20 PM,2/4/22 18:20,1370,17,,
V4D,2/4/22,6:20 PM,2/4/22 18:20,780,17,,
V5A,2/4/22,6:20 PM,2/4/22 18:20,667,17,,
V5B,2/4/22,6:20 PM,2/4/22 18:20,638,17,,
V5C,2/4/22,6:20 PM,2/4/22 18:20,637,17,,
V5D,2/4/22,6:20 PM,2/4/22 18:20,570,17,,
CO2 FREE,2/4/22,6:20 PM,2/4/22 18:20,80,17,,
2008,2/4/22,6:20 PM,2/4/22 18:20,1910,17,,
2%,2/4/22,6:20 PM,2/4/22 18:20,16703,17,,
CO2 FREE,2/5/22,3:30 PM,2/5/22 15:30,230,17,,96
2008,2/5/22,3:30 PM,2/5/22 15:30,1956,17,,
2%,2/5/22,3:30 PM,2/5/22 15:30,15398,17,,
P1A,2/5/22,3:30 PM,2/5/22 15:30,1633,17,,
P1B,2/5/22,3:30 PM,2/5/22 15:30,1815,17,,
P1C,2/5/22,3:30 PM,2/5/22 15:30,1637,17,,
P1D,2/5/22,3:30 PM,2/5/22 15:30,1750,17,,
P2A,2/5/22,3:30 PM,2/5/22 15:30,13546,17,lid not tight ,
P2B,2/5/22,3:30 PM,2/5/22 15:30,7548,17,,
P2C,2/5/22,3:30 PM,2/5/22 15:30,7302,17,,
P2D,2/5/22,3:30 PM,2/5/22 15:30,8033,17,,
P3A,2/5/22,3:30 PM,2/5/22 15:30,2542,17,,
P3B,2/5/22,3:30 PM,2/5/22 15:30,2483,17,,
P3C,2/5/22,3:30 PM,2/5/22 15:30,2546,17,,
P4A,2/5/22,3:30 PM,2/5/22 15:30,5746,17,,
P4B,2/5/22,3:30 PM,2/5/22 15:30,6726,17,,
P4C,2/5/22,3:30 PM,2/5/22 15:30,6928,17,,
P4D,2/5/22,3:30 PM,2/5/22 15:30,5807,17,,
P5A,2/5/22,3:30 PM,2/5/22 15:30,1970,17,,
P5B,2/5/22,3:30 PM,2/5/22 15:30,1924,17,,
P5C,2/5/22,3:30 PM,2/5/22 15:30,1920,17,,
P5D,2/5/22,3:30 PM,2/5/22 15:30,1905,17,,
V1A,2/5/22,4:30 PM,2/5/22 16:30,1588,17,,
V1B,2/5/22,4:30 PM,2/5/22 16:30,1782,17,,
V1C,2/5/22,4:30 PM,2/5/22 16:30,1826,17,,
V1D,2/5/22,4:30 PM,2/5/22 16:30,1852,17,,
V2A,2/5/22,4:30 PM,2/5/22 16:30,6828,17,,
V2B,2/5/22,4:30 PM,2/5/22 16:30,8214,17,,
V2C,2/5/22,4:30 PM,2/5/22 16:30,7457,17,,
V2D,2/5/22,4:30 PM,2/5/22 16:30,7937,17,,
V3A,2/5/22,4:30 PM,2/5/22 16:30,3670,17,,
V3B,2/5/22,4:30 PM,2/5/22 16:30,3491,17,,
V3C,2/5/22,4:30 PM,2/5/22 16:30,3378,17,,
V4A,2/5/22,4:30 PM,2/5/22 16:30,6366,17,,
V4B,2/5/22,4:30 PM,2/5/22 16:30,6922,17,,
V4C,2/5/22,4:30 PM,2/5/22 16:30,6525,17,,
V4D,2/5/22,4:30 PM,2/5/22 16:30,4782,17,,
V5A,2/5/22,4:30 PM,2/5/22 16:30,2160,17,,
V5B,2/5/22,4:30 PM,2/5/22 16:30,2104,17,,
V5C,2/5/22,4:30 PM,2/5/22 16:30,2101,17,,
V5D,2/5/22,4:30 PM,2/5/22 16:30,1772,17,,
CO2 FREE,2/5/22,4:30 PM,2/5/22 16:30,298,17,,
2008,2/5/22,4:30 PM,2/5/22 16:30,2014,17,,
2%,2/5/22,4:30 PM,2/5/22 16:30,15342,17,,
CO2 FREE,2/11/22,10:50 AM,2/11/22 10:50,104,18,,102
2008,2/11/22,10:50 AM,2/11/22 10:50,2003,18,,
2%,2/11/22,10:50 AM,2/11/22 10:50,16639,18,,
P1A,2/11/22,10:50 AM,2/11/22 10:50,655,18,,
P1B,2/11/22,10:50 AM,2/11/22 10:50,609,18,,
P1C,2/11/22,10:50 AM,2/11/22 10:50,616,18,,
P1D,2/11/22,10:50 AM,2/11/22 10:50,711,18,,
P2A,2/11/22,10:50 AM,2/11/22 10:50,1943,18,,
P2B,2/11/22,10:50 AM,2/11/22 10:50,1259,18,,
P2C,2/11/22,10:50 AM,2/11/22 10:50,1124,18,,
P2D,2/11/22,10:50 AM,2/11/22 10:50,1325,18,,
P3A,2/11/22,10:50 AM,2/11/22 10:50,702,18,,
P3B,2/11/22,10:50 AM,2/11/22 10:50,761,18,,
P3C,2/11/22,10:50 AM,2/11/22 10:50,762,18,,
P4A,2/11/22,10:50 AM,2/11/22 10:50,803,18,,
P4B,2/11/22,10:50 AM,2/11/22 10:50,912,18,,
P4C,2/11/22,10:50 AM,2/11/22 10:50,919,18,,
P4D,2/11/22,10:50 AM,2/11/22 10:50,888,18,,
P5A,2/11/22,10:50 AM,2/11/22 10:50,611,18,,
P5B,2/11/22,10:50 AM,2/11/22 10:50,530,18,,
P5C,2/11/22,10:50 AM,2/11/22 10:50,709,18,,
P5D,2/11/22,10:50 AM,2/11/22 10:50,590,18,,
V1A,2/11/22,11:30 AM,2/11/22 11:30,513,18,,
V1B,2/11/22,11:30 AM,2/11/22 11:30,613,18,,
V1C,2/11/22,11:30 AM,2/11/22 11:30,660,18,,
V1D,2/11/22,11:30 AM,2/11/22 11:30,632,18,,
V2A,2/11/22,11:30 AM,2/11/22 11:30,1279,18,,
V2B,2/11/22,11:30 AM,2/11/22 11:30,1254,18,,
V2C,2/11/22,11:30 AM,2/11/22 11:30,1272,18,,
V2D,2/11/22,11:30 AM,2/11/22 11:30,1200,18,,
V3A,2/11/22,11:30 AM,2/11/22 11:30,809,18,,
V3B,2/11/22,11:30 AM,2/11/22 11:30,829,18,,
V3C,2/11/22,11:30 AM,2/11/22 11:30,887,18,,
V4A,2/11/22,11:30 AM,2/11/22 11:30,1528,18,,
V4B,2/11/22,11:30 AM,2/11/22 11:30,1441,18,,
V4C,2/11/22,11:30 AM,2/11/22 11:30,1355,18,,
V4D,2/11/22,11:30 AM,2/11/22 11:30,1072,18,,
V5A,2/11/22,11:30 AM,2/11/22 11:30,765,18,,
V5B,2/11/22,11:30 AM,2/11/22 11:30,678,18,,
V5C,2/11/22,11:30 AM,2/11/22 11:30,597,18,,
V5D,2/11/22,11:30 AM,2/11/22 11:30,656,18,,
CO2 FREE,2/11/22,11:30 AM,2/11/22 11:30,308,18,,
2008,2/11/22,11:30 AM,2/11/22 11:30,1960,18,,
2%,2/11/22,11:30 AM,2/11/22 11:30,1665,18,,
CO2 FREE,2/12/22,4:00 PM,2/12/22 16:00,177,18,,103
2008,2/12/22,4:00 PM,2/12/22 16:00,2064,18,,
2%,2/12/22,4:00 PM,2/12/22 16:00,16770,18,,
P1A,2/12/22,4:00 PM,2/12/22 16:00,1739,18,,
P1B,2/12/22,4:00 PM,2/12/22 16:00,1823,18,,
P1C,2/12/22,4:00 PM,2/12/22 16:00,1764,18,,
P1D,2/12/22,4:00 PM,2/12/22 16:00,1873,18,,
P2A,2/12/22,4:00 PM,2/12/22 16:00,19602,18,lid may be loose again? unclear,
P2B,2/12/22,4:00 PM,2/12/22 16:00,10108,18,,
P2C,2/12/22,4:00 PM,2/12/22 16:00,9600,18,,
P2D,2/12/22,4:00 PM,2/12/22 16:00,10579,18,1g of water,
P3A,2/12/22,4:00 PM,2/12/22 16:00,2662,18,,
P3B,2/12/22,4:00 PM,2/12/22 16:00,2787,18,,
P3C,2/12/22,4:00 PM,2/12/22 16:00,2692,18,,
P4A,2/12/22,4:00 PM,2/12/22 16:00,6970,18,,
P4B,2/12/22,4:00 PM,2/12/22 16:00,7785,18,,
P4C,2/12/22,4:00 PM,2/12/22 16:00,7952,18,,
P4D,2/12/22,4:00 PM,2/12/22 16:00,6468,18,,
P5A,2/12/22,4:00 PM,2/12/22 16:00,2035,18,,
P5B,2/12/22,4:00 PM,2/12/22 16:00,1936,18,,
P5C,2/12/22,4:00 PM,2/12/22 16:00,2072,18,,
P5D,2/12/22,4:00 PM,2/12/22 16:00,2071,18,,
V1A,2/12/22,5:00 PM,2/12/22 17:00,1913,18,,
V1B,2/12/22,5:00 PM,2/12/22 17:00,1998,18,,
V1C,2/12/22,5:00 PM,2/12/22 17:00,1980,18,,
V1D,2/12/22,5:00 PM,2/12/22 17:00,1987,18,,
V2A,2/12/22,5:00 PM,2/12/22 17:00,9377,18,,
V2B,2/12/22,5:00 PM,2/12/22 17:00,9477,18,,
V2C,2/12/22,5:00 PM,2/12/22 17:00,8699,18,,
V2D,2/12/22,5:00 PM,2/12/22 17:00,8655,18,,
V3A,2/12/22,5:00 PM,2/12/22 17:00,3851,18,,
V3B,2/12/22,5:00 PM,2/12/22 17:00,3810,18,,
V3C,2/12/22,5:00 PM,2/12/22 17:00,4010,18,,
V4A,2/12/22,5:00 PM,2/12/22 17:00,7164,18,,
V4B,2/12/22,5:00 PM,2/12/22 17:00,7741,18,,
V4C,2/12/22,5:00 PM,2/12/22 17:00,7327,18,,
V4D,2/12/22,5:00 PM,2/12/22 17:00,6477,18,,
V5A,2/12/22,5:00 PM,2/12/22 17:00,2537,18,,
V5B,2/12/22,5:00 PM,2/12/22 17:00,2489,18,,
V5C,2/12/22,5:00 PM,2/12/22 17:00,2294,18,,
V5D,2/12/22,5:00 PM,2/12/22 17:00,2338,18,,
CO2 FREE,2/12/22,5:00 PM,2/12/22 17:00,172,18,,
2008,2/12/22,5:00 PM,2/12/22 17:00,1936,18,,
2%,2/12/22,5:00 PM,2/12/22 17:00,16670,18,,
CO2 FREE,2/26/22,9:00 PM,2/26/22 21:00,94,19,,117
2008,2/26/22,9:00 PM,2/26/22 21:00,1902,19,,
2%,2/26/22,9:00 PM,2/26/22 21:00,16448,19,,
P1A,2/26/22,9:00 PM,2/26/22 21:00,734,19,,
P1B,2/26/22,9:00 PM,2/26/22 21:00,645,19,,
P1C,2/26/22,9:00 PM,2/26/22 21:00,586,19,,
P1D,2/26/22,9:00 PM,2/26/22 21:00,616,19,,
P2A,2/26/22,9:00 PM,2/26/22 21:00,1735,19,,
P2B,2/26/22,9:00 PM,2/26/22 21:00,1523,19,,
P2C,2/26/22,9:00 PM,2/26/22 21:00,1376,19,,
P2D,2/26/22,9:00 PM,2/26/22 21:00,1640,19,,
P3A,2/26/22,9:00 PM,2/26/22 21:00,762,19,,
P3B,2/26/22,9:00 PM,2/26/22 21:00,755,19,,
P3C,2/26/22,9:00 PM,2/26/22 21:00,710,19,,
P4A,2/26/22,9:00 PM,2/26/22 21:00,1368,19,,
P4B,2/26/22,9:00 PM,2/26/22 21:00,1171,19,,
P4C,2/26/22,9:00 PM,2/26/22 21:00,1271,19,,
P4D,2/26/22,9:00 PM,2/26/22 21:00,1211,19,,
P5A,2/26/22,9:00 PM,2/26/22 21:00,1029,19,,
P5B,2/26/22,9:00 PM,2/26/22 21:00,737,19,,
P5C,2/26/22,9:00 PM,2/26/22 21:00,605,19,,
P5D,2/26/22,9:00 PM,2/26/22 21:00,589,19,,
V1A,2/26/22,9:40 PM,2/26/22 21:40,667,19,,
